stfips,ctfips,st,cty,lon,lat,Uppm
53,61,WA,SNOHOMISH,-121.718,48.046,0.534544
53,63,WA,SPOKANE,-117.403,47.621,1.87358
53,65,WA,STEVENS,-117.855,48.397,1.91864
53,67,WA,THURSTON,-122.831,46.93,0.575236
53,69,WA,WAHKIAKUM,-123.432,46.292,0.408593
53,71,WA,WALLAWALLA,-118.479,46.226,2.07955
53,73,WA,WHATCOM,-121.871,48.83,0.627581
53,75,WA,WHITMAN,-117.521,46.902,2.14447
53,77,WA,YAKIMA,-120.738,46.457,1.27524
54,1,WV,BARBOUR,-80.004,39.133,2.02867
54,3,WV,BERKELEY,-78.028,39.464,2.16401
54,5,WV,BOONE,-81.713,38.023,1.56659
54,7,WV,BRAXTON,-80.72,38.7,1.9916
54,9,WV,BROOKE,-80.577,40.273,2.50985
54,11,WV,CABELL,-82.241,38.42,2.34149
54,13,WV,CALHOUN,-81.118,38.845,2.08153
54,15,WV,CLAY,-81.075,38.462,1.87205
54,17,WV,DODDRIDGE,-80.706,39.269,2.22843
54,19,WV,FAYETTE,-81.081,38.028,1.61891
54,21,WV,GILMER,-80.857,38.924,2.16343
54,23,WV,GRANT,-79.195,39.105,1.73529
54,25,WV,GREENBRIER,-80.453,37.947,1.75958
54,27,WV,HAMPSHIRE,-78.614,39.317,1.90444
54,29,WV,HANCOCK,-80.574,40.521,2.60753
54,31,WV,HARDY,-78.859,39.007,1.76269
54,33,WV,HARRISON,-80.379,39.284,2.31631
54,35,WV,JACKSON,-81.675,38.834,2.14561
54,37,WV,JEFFERSON,-77.863,39.307,2.31811
54,39,WV,KANAWHA,-81.529,38.336,1.98762
54,41,WV,LEWIS,-80.502,38.996,2.10634
54,43,WV,LINCOLN,-82.071,38.175,1.95603
54,45,WV,LOGAN,-81.935,37.832,1.48558
54,47,WV,MCDOWELL,-81.653,37.378,1.8142
54,49,WV,MARION,-80.243,39.51,2.16564
54,51,WV,MARSHALL,-80.664,39.861,2.24492
54,53,WV,MASON,-82.027,38.769,2.46907
54,55,WV,MERCER,-81.111,37.405,1.70491
54,57,WV,MINERAL,-78.944,39.415,1.88335
54,59,WV,MINGO,-82.135,37.726,1.66234
54,61,WV,MONONGALIA,-80.047,39.63,2.13537
54,63,WV,MONROE,-80.551,37.56,1.79613
54,65,WV,MORGAN,-78.257,39.56,1.89044
54,67,WV,NICHOLAS,-80.8,38.292,1.54187
54,69,WV,OHIO,-80.619,40.097,2.37553
54,71,WV,PENDLETON,-79.351,38.681,1.53838
54,73,WV,PLEASANTS,-81.162,39.37,2.19531
54,75,WV,POCAHONTAS,-80.008,38.331,1.69424
54,77,WV,PRESTON,-79.668,39.469,1.80457
54,79,WV,PUTNAM,-81.909,38.509,2.36589
54,81,WV,RALEIGH,-81.247,37.771,1.65456
54,83,WV,RANDOLPH,-79.878,38.774,1.44133
54,85,WV,RITCHIE,-81.062,39.178,2.21264
54,87,WV,ROANE,-81.348,38.714,2.16907
54,89,WV,SUMMERS,-80.859,37.655,1.77445
54,91,WV,TAYLOR,-80.046,39.336,2.1608
54,93,WV,TUCKER,-79.566,39.114,1.50454
54,95,WV,TYLER,-80.884,39.465,2.27275
54,97,WV,UPSHUR,-80.234,38.898,1.8436
54,99,WV,WAYNE,-82.427,38.146,1.89182
54,101,WV,WEBSTER,-80.422,38.495,1.44707
54,103,WV,WETZEL,-80.64,39.605,2.15781
54,105,WV,WIRT,-81.379,39.022,2.20667
54,107,WV,WOOD,-81.515,39.211,2.22739
54,109,WV,WYOMING,-81.55,37.61,1.67982
55,1,WI,ADAMS,-89.771,43.97,0.693198
55,3,WI,ASHLAND,-90.567,46.688,0.913006
55,5,WI,BARRON,-91.848,45.424,0.935171
55,7,WI,BAYFIELD,-91.181,46.635,0.870415
55,9,WI,BROWN,-87.993,44.474,1.04286
55,11,WI,BUFFALO,-91.754,44.38,1.04295
55,13,WI,BURNETT,-92.366,45.863,0.543888
55,15,WI,CALUMET,-88.218,44.082,1.32322
55,17,WI,CHIPPEWA,-91.28,45.069,0.995749
55,19,WI,CLARK,-90.612,44.735,0.97615
55,21,WI,COLUMBIA,-89.333,43.466,1.21489
55,23,WI,CRAWFORD,-90.931,43.24,1.41064
55,25,WI,DANE,-89.418,43.067,1.61481
55,27,WI,DODGE,-88.707,43.416,1.71487
55,29,WI,DOOR,-87.027,45.031,0.793423
55,31,WI,DOUGLAS,-91.899,46.464,0.792616
55,33,WI,DUNN,-91.896,44.947,0.891774
55,35,WI,EAUCLAIRE,-91.286,44.727,0.746509
55,37,WI,FLORENCE,-88.397,45.848,0.890016
55,39,WI,FONDDULAC,-88.488,43.754,1.5878
55,41,WI,FOREST,-88.77,45.667,0.777248
55,43,WI,GRANT,-90.706,42.867,1.60671
55,45,WI,GREEN,-89.602,42.68,1.62894
55,47,WI,GREENLAKE,-89.045,43.8,0.999804
55,49,WI,IOWA,-90.135,43.001,1.53238
55,51,WI,IRON,-90.264,46.317,0.708705
55,53,WI,JACKSON,-90.805,44.319,0.730637
55,55,WI,JEFFERSON,-88.776,43.021,1.41114
55,57,WI,JUNEAU,-90.114,43.924,0.877942
55,59,WI,KENOSHA,-87.653,42.578,1.64303
55,61,WI,KEWAUNEE,-87.307,44.506,1.04195
55,63,WI,LACROSSE,-91.115,43.906,1.51521
55,65,WI,LAFAYETTE,-90.132,42.66,1.75968
55,67,WI,LANGLADE,-89.072,45.262,1.07309
55,69,WI,LINCOLN,-89.734,45.338,0.827413
55,71,WI,MANITOWOC,-87.512,44.111,1.29912
55,73,WI,MARATHON,-89.759,44.898,1.2815
55,75,WI,MARINETTE,-88.002,45.351,0.704535
55,77,WI,MARQUETTE,-89.398,43.82,0.772799
55,78,WI,MENOMINEE,-88.71,45.004,1.20814
55,79,WI,MILWAUKEE,-87.581,43.015,1.71845
55,81,WI,MONROE,-90.618,43.946,1.26282
55,83,WI,OCONTO,-88.22,44.998,0.780917
55,85,WI,ONEIDA,-89.522,45.706,0.531847
55,87,WI,OUTAGAMIE,-88.465,44.416,0.88449
55,89,WI,OZAUKEE,-87.592,43.366,1.56363
55,91,WI,PEPIN,-92.001,44.583,0.935434
55,93,WI,PIERCE,-92.422,44.72,1.06164
55,95,WI,POLK,-92.438,45.461,0.579753
55,97,WI,PORTAGE,-89.501,44.476,0.888606
55,99,WI,PRICE,-90.361,45.68,0.778918
55,101,WI,RACINE,-87.696,42.751,1.61924
55,103,WI,RICHLAND,-90.429,43.376,1.2759
55,105,WI,ROCK,-89.071,42.671,1.40455
55,107,WI,RUSK,-91.133,45.475,0.962072
55,109,WI,STCROIX,-92.452,45.034,0.91012
55,111,WI,SAUK,-89.948,43.427,1.46248
55,113,WI,SAWYER,-91.144,45.88,0.799068
55,115,WI,SHAWANO,-88.766,44.789,1.14643
55,117,WI,SHEBOYGAN,-87.635,43.72,1.47185
55,119,WI,TAYLOR,-90.501,45.212,1.13205
55,121,WI,TREMPEALEAU,-91.358,44.304,1.09695
55,123,WI,VERNON,-90.833,43.594,1.51884
55,125,WI,VILAS,-89.515,46.053,0.678591
55,127,WI,WALWORTH,-88.542,42.668,1.53671
55,129,WI,WASHBURN,-91.791,45.899,0.682226
55,131,WI,WASHINGTON,-88.231,43.368,1.46592
55,133,WI,WAUKESHA,-88.304,43.018,1.55116
55,135,WI,WAUPACA,-88.965,44.47,0.991817
55,137,WI,WAUSHARA,-89.243,44.113,0.763778
55,139,WI,WINNEBAGO,-88.644,44.069,1.25324
55,141,WI,WOOD,-90.042,44.455,0.896613
56,1,WY,ALBANY,-105.723,41.655,2.09121
56,3,WY,BIGHORN,-107.995,44.527,2.58139
56,5,WY,CAMPBELL,-105.548,44.248,2.44913
56,7,WY,CARBON,-106.93,41.695,2.15794
56,9,WY,CONVERSE,-105.507,42.973,2.64222
56,11,WY,CROOK,-104.57,44.589,2.30898
56,13,WY,FREMONT,-108.629,43.04,2.33483
56,15,WY,GOSHEN,-104.353,42.088,2.73512
56,17,WY,HOTSPRINGS,-108.442,43.719,2.32339
56,19,WY,JOHNSON,-106.584,44.039,2.48824
56,21,WY,LARAMIE,-104.689,41.307,2.19764
56,23,WY,LINCOLN,-110.655,42.263,2.17572
56,25,WY,NATRONA,-106.798,42.962,2.52513
56,27,WY,NIOBRARA,-104.475,43.057,2.78136
56,29,WY,PARK,-109.588,44.52,1.9724
56,31,WY,PLATTE,-104.965,42.133,2.35454
56,33,WY,SHERIDAN,-106.879,44.79,2.07836
56,35,WY,SUBLETTE,-109.914,42.767,2.09533
56,37,WY,SWEETWATER,-108.879,41.66,2.42132
56,39,WY,TETON,-110.589,43.934,2.39226
56,41,WY,UINTA,-110.547,41.288,2.31204
56,43,WY,WASHAKIE,-107.682,43.905,2.63989
56,45,WY,WESTON,-104.567,43.841,2.18167
